text,context,intent,sentiment
"06.52 #BeritaSONORA - ""Sekarang pun warga banyak yang tidak mendapat tempat (perawatan), menunggu, mengantre di ICU, kita menyaksikan peta tantangan ini nyata,"" kata Anies. https://t.co/6OPv5Yi2fC
@kompascom",2,3,1
"@Paltiwest Mas bro, ketika ada larangan kumpul di tempat ibadah, mereka banyak menolak keras. Hal ini dimaksudkan agar covid makin massif dan berujung pemerintahan akan tumbang karena dibilang gak mampu atau gak becus manajemennya.",2,3,1
"KAPOLRES WAJO POLDA SULSEL BERGABUNG BERSAMA DALAM HENING CIPTA INDONESIA

#PanjatkanDoaBersama
Bangkit Lawan Pandemi https://t.co/KcbWIwMGms",3,4,2
PPKM DARURAT / PENYEKATAN CEK POIN JL. RAYA BOGOR KM 28 .15 JULI 2021/05.30 WIB https://t.co/6IrmaaRiw6,3,4,2
@difazr_ 17an ppkm,3,4,2
"@na_dirs Corona tidak akan masuk ke indonesia perizinan sulit , cukup minum Jamu endorse by  trio Jamu Jamu",3,4,2
@hand_oy Bapakku ada penyakit bawaan bisa vaksin. Handoyooo handoyooooo,1,3,2
BIN Vaksin Pelajar https://t.co/QyIdBY8Lrt,3,4,2
"@Ikhwan_17 @hariankompas @yanuarnugroho @jokowi awal pandemi,
-diskon wisata.
-meremehkan covid
   *joget ubur2.
   *nasi kucing
   * tidk akan masuk CVD karen Negara tropis
   * buzzer yg terus menyerang pemda yang siaga CVD
-disuruh PSBB malah ga mau kompak, pemda yg siaga dimarahi.
-WNA ga berhenti msuk.
siapa yg ngelindur?",0,1,1
"@dr_koko28 Ya ora po po,kalo buat pasien bisa sembuh,kalo gagal maning !!!???yg penting Doa kepada sang pencipta agar tdk kena covid.",3,4,2
BIN Vaksin Pelajar https://t.co/BvlbpKQk6L,1,4,2
"gais, ppkm katanya mau ditambah lagi ya?:(",0,5,2
"2500 Siswa di Sulawesi ikut vaksin 

BIN Vaksin Pelajar https://t.co/WeFNMWaixU",1,4,2
Mendagri Minta PKK Bergerak Cegah Stunting dan Kendalikan Pandemi Covid-19 https://t.co/QHhSNxQgak,0,4,2
"BIN Gelar Vaksinasi Bagi Pelajar SMP dan SMA serta Vaksinasi Door To Door Kepada Warga di 14 Provinsi

BIN Vaksin Pelajar https://t.co/Q3TnKTQfe4",1,3,0
@detikcom DULU SEMASA PERANG IRAK ADA ALUT BIOLOG ANTRAX KINI ADA ALUT BIOLOG  COVID 19 YG PATUT KITA TAKLUKKAN  sepanjang pesisir LCS. 😭😭😭,3,4,2
@HamchiKiyon Emang benci bgt ama orang macem gini pengen enak sendiri disaat lg banyak orang membutuhkan harus tertahan karan lg PPKM,2,1,1
Ppkm sampe tgl 20 Juli aja kan?,0,5,2
"Sejumlah Eks Pejabat Kalteng Diamankan Gegara Sebar Hoaks 'Vaksin Cina Membunuh Rakyat'
https://t.co/gJSQarSbhj https://t.co/Fkz7TVcOfz",3,3,2
"Giliran udh pengen banget liburan dan tinggal berangkat PPKM nya di panjang""in :)",2,1,1
"Demi alek bosen bgt ppkm tolong. Jiwa ekstrovertku tersiksa. Tapi demi Indonesia yg udah ppkm tpi spreadratenya makin naik, gpplah. Patuh pemerintah :)",2,3,0
"PPKM di tempatku ga cuma nutup jalan tapi juga matiin lampu-lampu. Lah malah bahaya dong, kalo yg kerjaannya emang dijalan sopir atau yg masih masuk ke tempat kerja malem, shift2an gitu.
Bener2 dah",2,5,2
"Ayo mana versi kalian???

PPKM
Indonesia https://t.co/mai9UCpgiw",3,4,2
"Tiap buka sosmed, sedih bgt baca berita duka krn covid. Buat siapapun di luar sana yg survive smbuh dari penyakit apapun itu, semoga kalian cepet smbuh ya.",2,3,2
"@sosmedkeras @rehatduluya Engga. Gue sadar di pandemi semua orang lagi susah ga cuma keluarga gua doang. Laper? Banget, dulu semua bisa beli sekarang mikir2. bayar2 tagihan pake utang ya gua dan keluarga nikmatin aja sambil tetep bersyukur",2,3,1
"Dari sejak berita ini naik di Lokadata (https://t.co/ALBlfB3AYU), saya jadi kepikiran terus...

Pertama, ternyata realisasi anggaran untuk perlindungan sosial tuh 217 triliun. Itu ke program apa aja ya? Berapa beneficiary-nya? Berapa yang diterima oleh masing-masing beneficiary? https://t.co/xBVZ8psBUO",2,3,1
"PPKM Darurat, Pemkot Padang Hapus Pajak Usaha https://t.co/b1LT2IXKfL",0,3,0
"@indrajit7205 @SaktiPancasona @susipudjiastuti Ulamanya juga sombong sok nantangin virus covid,",3,4,2
and.. wish gue mah cuma 1 dan gak mau berharap. CORONA LO CEPAT ILANG DAH!!!!! PUSINGGGG W,3,4,2
Gedung Kima Farma dan Asrama Universitas Telkom di Bandung Jadi RS Lapangan Covid-19 https://t.co/gpdvLVumAf,0,3,0
"Isilah kembali gelas itu.
Covid-19 memang penyakit yang berbahaya, namun bukan suatu hal yang tidak dapat kita cegah atau lawan.
Buka empati kita, berusahalah sehat, agar para tenaga kesehatan bisa bercengkerama dengan keluarga mereka. https://t.co/mFq3RFPW6f",2,2,0
"@voidotid “ga perlu lah menyalahkan pemerintah, mereka sudah bekerja maksimal dalam menangani pandemi, rakyatnya juga ngeyel ga taat prokes, anu ina inu nana nina ninu ninu"" https://t.co/oSPpEK21IL",2,0,2
"@mazzini_gsp @NeoArmy_99 karena kebijakan mencla mencle gak punya wibawa selama ini. antara mengutamakan ekonomi dgn mengontrol pandemi. padahal harusnya ikuti saran epidemiolog, kontrol pandemi dulu. karantina tanpa tunjangan hidup seperti dimandatkan UU. mendadak wabah memuncak langsung kalap...🤦🏻",0,1,1
"IBAS Prihatin Rakyat Rela Dipenjara karena Tak Bisa Bayar Denda PPKM, Ibaratkan Negara Sedang Sakit

#PPKMSengsarakanRakyat
#PPKMSengsarakanRakyat

https://t.co/KhMuu00fW1",0,3,1
"BPOM Akhirnya Izinkan Obat Cacing Invermectin dan 7 Jenis Obat Lainnya untuk Terapi Covid-19

https://t.co/DLekBTlFaR

BPOM AKHIRNYA IZINKAN INVERMECTIN UTK TERAPI COVID19

#invermectin #COVID19 #viruscorona #obatcacing #bpom",3,3,2
@dandelionforjk gua lg vaksin,1,3,2
Obrolan masa kini: Lu udah vaksin? Ooo dapetnya sinovac ya.,1,3,2
"Wali Kota Bitung, Ir Maurits Mantiri, usai dinyatakan positif corona, meminta masyarakat untuk menghindari kegiatan yang mengharuskan membuka masker, seperti di acara makan bersama. #publisherstory",3,4,2
@dywbnz0y @cherrysteroid @schfess mjb bismillah berdoa aja nder kaya ak kemaren akhirnya upraknya cuma b indo b inggris agama😭😭 seneng bgt lah ada untungnya jg si corona wkwkwkwk,3,4,2
"@kabarklaten min , minta info rumah sakit yg masih nyediakan kamar untuk pasien covid min, bpak sya isoman tp udah pakai oksigen",2,5,1
"@ustadchen Pengennya tuh dibuat kyk posko vaksin di tiap tempat yg diprediksi ramai, kayak mall, pasar, supermarket, minimarket dll. Jadi, orang bisa dateng, ngasih tanda pengenal, vaksin, tunggu 30 menit, cabut.",1,2,2
Menteri Keuangan Sri Mulyani resmi membebaskan pajak impor atas barang-barang medis yang terkait dengan penanganan pandemi Covid-19.,0,3,0
@democrazymedia @msaid_didu Indonesia menjadi negara yang ditakuti tanpa perlu beli alutsista ribuan T. Cukup dengan virus corona warga asing rame² minggat. Padahal terkendali lo.....katanya....,0,1,1
"@Nunikvico Syukurlah kalo demikian , doakan kami juga yg di Berau ,Semoga terjaga dan terselamatkan hingga akhir pandemi ya mbak 🙏🙏🙏",3,4,2
"Sedih bgt papa + covid. Sekarang mama lagi drop bgt. @tummyluvberry  semangat terus ya. Cuman kamu anak mama yg lagi dirumah, maafin aku gabisa bantu😭, aku pulang ke rumah pun ga selesaikan masalah malah nambah masalah. Sab kamu kuat bgt😭😭",2,3,1
Dapat kabar kalau Walikota Solo positif covid. Anak sulungnya presiden juga katanya positif :(,3,4,2
@NOTASLIMBOY @savicali Trus ada lagi katanya vaksin cukup tapi tukang nyuntiknya yg kurang.. 😅,1,4,2
abis ppkm jogja yuu,3,4,2
@Andiarief__ Katanya fokus urus pandemi,3,4,2
org tiktok kok masih pd gk percaya covid si😭,3,1,2
"@IbnuTasrip Semua orang membahas ""covid dan dicovidkan"". Tapi gak ada yang membahas kebodohan orang ini lebih percaya anaknya ketempelan daripada sakit beneran",2,1,1
"Dimulai dari isu PPKM di perpanjang,anjuran vaksinasi tapi dilapangan proses vaksinasi di persulit,isu adanya 'VAKSIN GOTONG ROYONG' dimana vaksin yg katanya gratis jadi berbayar,muncul lagi rumor dibalik susahnya vaksinasi ada penimbunan vaksin agar di kemudian hari dapat dijual",0,1,1
"Menyampaikan Himbauan Patuhilah Protokol Kesehatan Cegah Covid-19
.
JAGOAN PALEMBANG
JAGO PALEMBANG !

@DivHumas_Polri
@ditbinmaspoldas
@irvanprawira
@BinmasUlu2 https://t.co/8ONYglZxrg",3,4,2
tp  itu pelaku  gitu amat caranya  mengurangi  angka pasien positif  covid https://t.co/oUZLuufIsG,3,4,2
Koarmada II Siapkan 2.000 Tempat Tidur untuk Pasien Covid-19 https://t.co/ud7kd0WunJ,0,3,0
"@jun_pemulung Semoga pandemi cepat berlalu dan pulih seperti sedia kala. Aamiin 🤲
Selamat pagi mas Jun, 
#Salam SehatBahagia selalu 🙏😊",3,4,2
@sundaykisseu Abis ppkm bikin ini @embimz,3,4,2
"@asuhan_nemesis Ya monggo aja bro, saya cuma mengingatkan, jgn sampe nanti jadi bahan gorengan ama bipang.

Emang itu Fakta Kala itu, dan luhut bicara sbg menkomarinves makanya dikomplen IDI.
Dan kala itu blm ditunjuk sebagai Koordinator PPKM Darurat untuk Pulau Jawa dan Bali. Beda kewenangan.",2,2,2
2 minggu tepar ga bangun. Lah malah dibilang covid. Asuu,3,1,1
Woi.. lg PPKM cok.. malah liburan… https://t.co/9Q1yImbBqA,2,1,0
Summer 2019 gue di kelas belajar black death di kelas kedokteran/arkeologi. Lacak DNA dan disease... sambil ketawa. Feb 2020 ujian matkul sama... sambil nangis. Fyi... it was in Italy. Waktu North Italy udah lockdown... https://t.co/tsbOK62KxP,3,3,2
sekul mendadak ngabarin hr ini ikut vaksin pdhl nnt ad mapel😥,1,3,2
"Orta semeng sik dagang nasi ""yen perpanjang ppkm rage ane megae harian ""lengeh"" dadi ne, ane diduur negak gen magejih uli negara jelas tenang hidupne"" @BaleBengong",3,4,2
"@Julie307 @dinnaftr covid kok dikipas_kipas dikira sate madura,,ya out lah..",3,4,2
"Pray From Home, Presiden RI: Dari Rumah Masing-masing Doakan Bangsa

#PanjatkanDoaBersama
Bangkit Lawan Pandemi https://t.co/Bc7fkNUiAu",3,3,2
"@ernestprakasa @tirta_hudhi tenang ajj indonesia akan aman dr covid 19 karena izin masuknya sulit..
Indonesia gak akan ada covid 19 karena makan nasi kucing..
Salam sikut Covid 19",0,1,1
"Bupati Indramayu, Nina Agustina melakukan peninjauan secara langsung pelaksanaan pemberlakuan pembatasan kegiatan masyarakat (PPKM) Mikro dan Darurat di Desa Pangkalan

#PDIPerjuangan 
#PDIPerjuanganJabar #Indonesia https://t.co/EtrKpjL85j",0,3,2
"@menfesssyg sama, nyesel bgt gue bilang ""2020 semoga lebih baik drpd 2019"" eh nyatanya kebalik bgst corona bgst",2,1,1
"Ok ak udh sampe di titik tertinggi rasa kangen sm keadaan normal sampe tiap lihat benda-benda sekitar selalu mikir ""Dulu sebelum pandemi gak gini ....""",2,3,2
@sayidmachmoed Mungkin buat mereka yg berlebihan takutnya pada corona.,3,4,2
yang lain kerja kerja kerja main lah aku kerja kerja kerja covid https://t.co/l2MTPvUsNm,2,3,2
"@JogjaUpdate @jilulisme vaksin, prokes berkerumun☑️",1,1,1
@azumi_tsuyoshie @Cobeh09 nangis dan bersyukur banget liat video ini karena saking seringnya liat satgas Covid yang kasar ke para pedagang 😭😭,2,3,0
"Rakyat kahirnya akan mati bukan karena corona , tapi karena kelaparan.",2,0,1
"@ustadchen Sama satu lagi, hal-hal yang bukan prioritas menurut gue di hold dulu dan dananya dipake buat nanganin pandemi gini dengan catatan tanpa korupsi bisa cukup buat menjamin masyarakat2 miskin yg terdampak. Itu kmrn duit 100T yg dikorupsi bisa kepake buat bantu berapa keluarga coba",0,2,0
"@sbyfess Temenku relawan vaksin gt nder, dm ak ja ntar ak kasih contact nya",3,3,2
"KAPOLRES WAJO POLDA SULSEL BERGABUNG BERSAMA DALAM HENING CIPTA INDONESIA

#PanjatkanDoaBersama
Bangkit Lawan Pandemi https://t.co/PiPphABtMB",3,3,2
"@HambaAllah_2204 @RosidinBrawija3 yg ceroboh yg ngasi vaksin kali..
mrk yg ada pennyakit bawaan sjk
lm ga boleh di vaksin..
hrs berobat dlu ampe tuntas..
ao
aplg yg berhub dng napas spt
asma..tebe....",1,0,2
"Bokap ga percaya vaksin. Di Malang mau vaksin aja susahnya minta ampun, jd males jg anjing kesel. Udahlah info simpang siur, tiap mau daftar tbtb katanya kuota penuhlah, atau harus ktp domisili lah, emang mau dibiarin mati secara perlahan kali ya :))",1,1,1
"Ehh bencinyaaaa org lain dh dpt tarikh 2nd vaksin yg kita nie 1st vaksin pon x nmpak byang. Kerajaan lembab kj lembab semua lembab

#KerajaanGagal",3,4,2
"#RekanCommuters Tetap patuhi marka jaga jarak, tidak makan-minum dan berbicara secara langsung maupun melalui telepon genggam untuk mendukung upaya pencegahan Covid-19 saat berada di Commuterline.

#CovidSafeBUMN
#NewNormal
#BUMNLawanCorona
#BUMNUntukIndonesia
#KCILawanCorona https://t.co/hrnQ0lqwah",3,4,2
jgn lockdown dulu pls,3,4,2
"Mungkinkah Pemerintahan Zimbabwe bangkrut?

Mau lockdown lagi tapi rakyatnya tidak dikasih supply makanan, sedangkan jualan tidak boleh, terus cari duit gmn

Gak bisa kasih subsidi karena utang luar negeri aja se-gunung?

#PresidenGagalWajibDiganti 
#PresidentLoki",0,1,1
selamat pagi semuanya! have a nice day💟🌸 hari ini aku mau vaksin yeeeyeyeyeye,1,3,2
@putra_jamparing @AzzamIzzulhaq @faried58022486 Sudah terpapar dari sebelum PPKM,3,4,2
"@pijibluk jgn lupa sarapan, ppkm tetap smangatt ya!!",3,4,2
"@sosmedkeras @rehatduluya Gua adalah orang menengah (punya rumah lumayan besar, ada mobil dan punya beberapa motor) yang dulu serba mampu sekarang terseok2 penghasilan cuma dari bisnis f&amp;b dan  skrg bisnis seret karna ppkm dan penghasilan minus berbulan2. Apakah gue mengeluh?",2,3,1
Sebenernya cara vaksin keliling itu cukup efektif untuk mengurangi kerumunan dan meningkatkan sasaran vaksinasi. Problem nya: vaksin e ono opo ora 🤦🏻‍♀️,1,2,2
"LaporCovid-19 melaporkan ada 547 pasien Corona yang meninggal dunia saat isoman. Legislator PKS, Kurniasih Mufidayati, menyentil Kemenkes terkait data itu. https://t.co/zhsYvolFJz",3,3,2
Pengalaman Buruk Corry Pamela &amp; Umar Syarief soal COVID-19 https://t.co/GwbiRkXpvj,3,4,2
"dari awal pandemi sampe skrg, tempat gue gaada bansos atau bantuan uang tunai. padahal di daerah temen2 gue tinggal pada dapet. apa karena gue tinggal di rumah dinas tentara? 
dikira tajir kali ya, padahal mah sama aja duit ngepas. https://t.co/9Fp0bDVw6y",0,2,2
"Omongan dr Lois sebenernya lucu banget, bisa jadi humor kedokteran, liat twit2nya menghibur terutama untuk koas pandemi ini. Bahkan omongan ngasal kasih obat norit, vitamin, interaksi obat, apalagi twit narsistik yg bikin ngakak. 
Tapi kok ya ada yg percaya sama lucu2an itu lho😂",2,0,0
Antri vaksin doang bikin koid,1,3,1
@ojolkotakediri @KediriFess Mas dapet info tentang vaksin di DKT lagi nggak buat hari ini ? Soalnya hari ini mau vaksin 🙏🏻,1,5,0
@kasih_ibunya Yah aku cemas sama berita ppkm diperpanjang 6 minggu 😂😂😂,3,4,2
"Mau yg lucu2 dong, bosen covid terus",3,4,2
"@longentot666 @tirta_hudhi poin nomer 3. ditemuin di jalan yg kanan kiri ada pedagang gerobakan ya, fix itu yg dagang pake masker di dagu,kdang g pake,yg beli juga sama,ada org naek motor seliweran ber2-3 g pke masker,tukang ngamen,gerombolan ondel2.PPKM hanya ditempat yg kejangkau media si kyknya😅",2,0,2
@noormafmz Iya meski harus vaksin anak kita,1,3,2
"@R__14__N @NerroSilalahi @Eve2Eve8 @IbnuTasrip ya gak bisa bung, wong ntar viral disudut-sudutkan, sama kayak "" studi ini menunjukkan "" "" hasil penelitian menemukan "" "" menurut ahli "" lah ini mereka siapa. terlebih lagi data covid dapat dimanipulasi, mati kecelakan?covid, tenggelam?covid. trust nobody",3,4,2
"Yuk generasi pasca reformasi, biarin aja orang2 tua yg vokal dan ga percaya covid. Ke depan, perbaiki secara mendasar ini semua.

😌",2,2,0
Beneran PPKM gak sih mas? https://t.co/EsBYGE17t6,0,5,2
@ustadchen Kl atasan udh pada dapet lagi nurani dan jiwa sosialnya. Baru ppkm mau brp minggu asal dikasih bansos buat hidup sehari2 rakyat jg insyaAllah pada nurut. Kl rakyat yg gak nurut getok aja palanya biar sadar. Trs mending amanin deh orang/akun2 teori konspirasi gajelas titisan dajal,0,2,2
@VirtualThumb @WA_ynym @ZephMiss @abdulrachim88 @__Sridiana_3va Lebih baik lagi kalau taat prokes biar ga sakit dan ketularan Covid 19 sekalian. Biar ndak menderita sama sekali,2,2,0
ppkm banyak korban. banyak kekerasan banyak kerusakan🥺,0,1,1
Lagu vaksin napa terngiang-ngiang dah😭,3,4,2
@kkyfirdha @tirta_hudhi wong2 kadang raurus kui ppkm opo psbb. katane new normal...,3,4,2
"@axelphaooo Ppkm without pp = km, jadi aku suka km🥺 km dalam matematika adalah kilometer 🙃 jadi kamu suka jarak?",3,4,2
"Ternyata manusia yang sok kuat ini tumbang juga setelah di vaksin, stay safe ya",3,4,2
"Selain Indonesia, Negara-negara Ini juga Catat Rekor Kenaikan Covid-19 https://t.co/Hsb749o3m9 #TempoTekno",3,3,2
"@susipudjiastuti Berarti vaksin ga menjamin terhindar virus covid?..🤔
Semoga lekas sembuh cucunya,bu. Aamiin yaa robbal alamin",1,5,2
@BossTemlen Gw curiga sama vaksin nya,1,4,2
"baru jg bangun, tiba-tiba disuruh vaksin:"")) its okey tapi kenapa mendadak... 😔😭",1,3,2
"Assalamualaikum
Yang tadi saya hapus....bnyk yg gak ngerti  soal meme suatu gambar ...mungkin efek PPKM banyak pikiran 😂😂😂😂😂

Sudah kah Anda di vaksin....
Abi mah tetep embung nya...
#nodebat ✌️✌️✌️✌️✌️ https://t.co/QVRZDI6lhU",3,4,2
"@Ghurem2 Gmn mau OPTIMISME?? YG TERIAK2 GAK ADA COVID SAMPAI DI PERCAYA ORG, DI BEBASKAN DGN ALASAN SAKIT? TERUS RAKYAT YG SEHAT MENDENGARNYA APA JG HARUS SAKIT AGAR TDK PERCAYA YG SDH DIA KATAKAN? 😂🤣",2,1,1
"sudah sebulan lewat satu hari donor darah, dan sekarang vaksin",1,3,2
"@FerdinandHaean3 PPKM terlalu lama hanya akan menyusahkan rakyat miskin yg kerjanya harian,seharusnya pemerintah indonesia meniru pemerintah hongkong,biarkan rakyat bekerja yg penting taat prokes,kalau melanggar hukumannya jangan di buat mainan",0,1,1
@orangbaikbange1 Tu lacostexngw mngkin lg isolasi mandiri d pulau yg tak berpenghuni kalee..yg sepi jaringan internet dn g liat TV..Sampe bilang ..nakes g da yg kena covid..😁😁😁,3,4,2
"Vaksin kedua di Sequis Tower, IT Farpoint minta bantu di backup sama BM, yowes kita bantu. Kita bertiga jadinya

Berangkat jam set.6 dari rumah selesai jam 5an. Selama jalannya acara berdoa aja semoga laptop dan koneksi wifi gak ada masalah 😂",1,3,2
"Menyampaikan Himbauan Patuhilah Protokol Kesehatan Cegah Covid-19
.
JAGOAN PALEMBANG
JAGO PALEMBANG !

@DivHumas_Polri
@ditbinmaspoldas
@irvanprawira
@BinmasUlu2 https://t.co/D7JfzMFlhv",3,3,2
"@GarudaCares Atau disuruh dateng 4 jam sebelum, ini jam 6 blio udh di bandara. Vaksin dibuka jam 8, pilihan flight yg ada cuma jam 9. Bisa gak diprioritasin dulu gitu vaksinnya buat yg berangkat hari ini?",1,1,1
"@putriifd Selamat pagi. Kami sayangkan atas hal tersebut. Informasi yang kami miliki, bagi penumpang yang akan melakukan vaksin di SHIA, harus memiliki tiket penerbangan dengan keberangkatan di hari yang sama saat pendaftaran dan datang minimal 2 jam sebelum penerbangan. - Lea",1,3,2
"@detikcom Setelah gedung DPR, nanti istana juga usulkan utk dijadikan RS darurat Covid, bila perlu utk selamanya",0,1,1
"Saat ""obat"" covid udah masuk ke deretan iklan di IG 😳 https://t.co/OoSBvUr8eD",2,1,1
@susipudjiastuti Berarti dia terinfeksi Bu sebelumnya. Vaksin tidak menyebabkan swab antigen /pcr menjadi positiv.,1,3,2
"selama masa PPKM Darurat ini, masyarakat sudah banyak yang mengurangi mobilitas di luar rumah juga loh!",2,3,0
Masih bilang bukan salah negara di era kayak gini jelas halnyanh bodoh. Negara sudah gagal nanggulangin covid-19. Cukup lihat kira2 apa yang bakal diambil oleh negara buat perbaiki keadaan,0,1,1
"40% TL gw penuh dengan Keluhan Kasus positif Corona ...

Buat kalian yang diluar sana masih belum pernah merasakan yang namanya Positif Covid-19, Please Jangan abaikan Prokes, dan jangan Sok Jagoan. 

Stay Safe Everyone 😊",2,2,0
Selama 24 jam tambah 179 positif corona dan 59 meninggal https://t.co/4hfoHEIlQ9,3,3,1
Lengkap Syarat Terbaru Menggunakan Maskapai Lion Air Group Selama Masa PPKM Darurat Jawa-Bali - Tribun Kaltim https://t.co/9naFc89y1h,0,3,2
"Yang sabar! Gak online, nunggu Dinkes Semarang ke sekolah https://t.co/RBQXwtTbLO",3,4,2
Syarat Naik Pesawat Lion Air Harus Menunjukkan Kartu Vaksin - realitarakyat https://t.co/NbFL6g0YM4,0,3,2
Enam Negara Tutup Penerbangan Bagi Indonesia Karena Peningkatan Kasus Covid-19 - https://t.co/Tt9LTVTOtt - https://t.co/Tt9LTVTOtt https://t.co/mNFN6hL1Ns,3,3,2
"Yah namanya juga negeri lucu lu cuan
Pilpres lucu lu cuan
Korona lucu lu cuan
Vaksin lucu lu cuan https://t.co/Pk1cugTE9a",1,1,1
"@bertanyarl Serius nanya, barangkali ada yg jawab, inggris tuh ternyata masih banyak ya kasusnya kirain ngadain euro mereka dah mereda, padahal perasaan waktu euro kemarin banyak yg gapake masker? Tapi kenapa boleh ya disana? Apa karena udah banyak yg vaksin?",3,5,2
"@Trojannnnnnn @vanillanye @IamBima @TretanMuslim Gak nonton berita ya , klau hungaria sudah masuk tahap herd imunity sudah 54% warganya vaksin sebelum euro digelar",3,3,2
Udah dua hari bangun pagi ke tempat vaksin eh kuotanya penuh,1,3,2
@krystlak .\ akuuu juga! kamu vaksin dimana? 😭😭😭,1,5,0
"Bar vaksin lembur, besoknya ajur 😢",1,4,2
"Update harian perkembangan Covid-19 14 Juli 2021 di Nusa Tenggara Barat. Tetap terapkan 5M dalam kegiatan bermasyarakat, memakai masker, mencuci tangan, menjaga jarak, menghindari kerumunan, dan mengurangi mobilitas. #siapuntukselamat #salamtangguh #updatecovid19ntb https://t.co/1jXuqiZhUx",3,3,2
masa remaja gua suram gara gara covid anjg,3,4,1
"@Fahrihamzah Jangan bergantung pada negara .... bergantung lah pada Allah yakin kpdnya dan semakin taat ibadahnya niscaya Allah Akan menolong Kita....sy adik,dan anak sdh sembuh dr covid, skrg sedang merawat isoman Ibu,adik,adik ipar, dan 2ponakan,...Insya Allah sdh otw sembuh...aamiin",3,2,2
Lewat PeduliLindungi sertifikat vaksin ke-1 dan ke-2 bisa didapatkan jika sudah melakukan vaksinasi COVID-19. Bagaimana caranya? Berikut ini penjelasannya: https://t.co/HvTBkI8jAd,1,3,2
@EksMarbot @zarazettirazr Iya buat ngegantiin @EksMarbot  yang akan mati kena covid,3,4,2
"@SoundOfYogi Bulan lalu, temen (usia 50an) meninggal ketika isoman di rumah, semua anggota keluarga positif kecuali ibunya yg berusian 80th yang dalam kondisi stroke. Fyi, baru ibunya itu yg sempat vaksin.",2,3,1
"@na_dirs Corona mengajarkan kita agar sllu menjaga kebersihan, menjaga mulut kita agar TDK berkata yg menyakiti org lain, hrs lbh dekat dg keluarga, sllu jaga diri dan jgn byk berkumpul KL TDK ada hal penting/manfaatnya",3,2,0
"🥺🥺🥺🥺 
Semoga semua org org yg aku sayangi dilindungi Allah .
 Covid is real .
Jaga diri baik baik kt sana oke sayang ❤️ https://t.co/wNWT50QcPP",3,4,2
"ppkm tu jadi diperpanjang ? mun jadi teh nyusahkeun gblog, efektif kitu ?",3,4,2
"@zhiningmoon @RMubStarXXX @icadfoes @AREAJULID Betul. Cowo aku pi en aice di dinas pertanian daerah, tunjangan malah diambil semua buat covid. Sementara istri pejabatnya update story plesiran. :)",2,1,1
Polresta Sidoarjo Mulai Jalankan Vaksninasi Door to Door https://t.co/jPyWDPGKl5,1,3,0
@MamieKoe mulai banyak vaksin utk anak ya mih,1,3,0
INDONESIA sedang jadi perbincangan dunia karena lonjakan kasus corona atau covid 19. Tak terkecuali berita di Korea Utara (Korut). Pemberitaan KCTV terkait https://t.co/ylJ8vebhv8,3,3,1
"@xurbiaxendless Wkwkwwkkwk setuju banget sih.

Nakes Indonesia banyak beda pendapat selama pandemi. Jadi bingung mau percaya nakes yg mana.",2,3,2
@kokokdirgantoro @jokowi @erickthohir @abirekso @AndiSaifulHaq @AryaSinulingga @tonykojansow @sahaL_AS Amin. Solidaritas dan ketaatan pada prokes akan mempercepat kita keluar dari pandemi covid.,3,2,2
"@null COVID-19: Varian Delta dikesan di 11 daerah Indonesia, situasi meruncing Indones  https://t.co/xGVUklL68P",3,3,2
@fadlizon Negara lain ada gak yg jualan vaksin di masa pandemi yg parah..? Klo gak ada inilah satu2nya negara yg jualan vaksin...jahat banget!!,0,1,1
BIN Vaksin Pelajar https://t.co/VuqcW7Bzj9,1,3,2
Aku vaksin hari iniii,1,3,2
BIN Vaksin Pelajar https://t.co/80Uct5Va7T,1,3,2
@lord_hc11 @rayyraf @Haruka_akura @AREAJULID yaudah kalo meninggal karna covid kalo bisa mayatnya langsung ilang ya jangan ngerepotin nakes atau relawan,3,4,2
BIN Vaksin Pelajar https://t.co/8ybEC8PQEd,1,3,2
Vaksin pertama uda ditulis di blog. Pengalaman vaksin sinovac dan efek vaksin yang kurasakan. Besok kayaknya bakal bikin vaksin kedua. https://t.co/EfXE7KH3ns,1,3,2
@sbyfess Jangan jadi orang yang ga enakan ya nder. Jaga diri dan keluarga. Corona masih ada. 😊,3,2,0
"@akuannysavitri @d4ds @elisa_jkt @dayatia Panjenengan akan lebih bisa merasakan keanehan itu kalau tinggal dekat fasilitas TPU umum+covid+krematorium. Semuanya naik jumlahnya. Iya, ini fakta",2,3,2
BIN Vaksin Pelajar https://t.co/qt77g3BDru,1,3,2
"Dpr adalah rmh rakyat sudah sepantasnya di saat keterbatasan tempat Berlindung dari ganas nya covid 19 dpr menjadi tempat rakyat berlindung .. 
@FPD_DPR 
@AgusYudhoyono 
@DkiSantoso 
@MelaniLSuharli 
@BennyHarmanID 
@Edhie_Baskoro 
#isolasitakberartisendiri https://t.co/xYzfHAmkBI",0,2,0
"Pelaksanaan Vaksinasi BIN Kepada Pelajar SMP dan SMA serta Vaksinasi Door To Door Kepada Warga di 14 Provinsi

BIN Vaksin Pelajar https://t.co/szFKhOv9u6",1,3,2
"@airaaawh @LUNERPW iya emang bakalan seperti itu.

Diberita, negara luar seperti singapura sudah menganggap corona itu virus biasa, karena penduduknya sudah 50% lebih yang vaksin.

Di eropa juga, kemarin ada euro karena sudah pada vaksin.",1,3,0
