text,context,intent,sentiment
"@IrutPagut Surat / Sertifikat vaksin untuk syarat administrasi adalah bentuk lain dari pemaksaan vaksin yg harusnya tidak boleh dilakukan, yg punya tubuh kita sendiri, ya hak kita untuk mau atau tidak di vaksin.",1,0,1
"Rapat Koordinasi dilaksanakan sebagai upaya untuk mengoptimalisasi kinerja dan performa Bawaslu di tengah pandemi, khususnya masa PPKM darurat.

Cc. @bawaslu_RI",2,3,2
"covid mereda dong pleaseeeee, mau ke jawa bulan depan😢",3,4,2
"@Bang_Garr woowww mantap bang garr.. munpung ppkm, susah nyari makan, sapa tau menang https://t.co/085rdzbmvI",3,4,2
"@EnggalPMT Untuk mempercepat terbentuknya kekebalan kelompok (herd immunity), Pemerintah membuka 3 jalur vaksinasi, ada yang gratis, ada yg dibayar oleh perusahaan bagi karyawannya, dan terakhir yang dibayar langsung individu.

https://t.co/jVtacFRpXu",1,3,2
Di Tengah Hiruk Pikuk Pembangunan Tidak Lupa Ingatkan Warga Bahaya Covid-19 dan Pentingnya Prokes https://t.co/q6uCBobN6c,3,3,2
Dia makan apa sampai boleh fikir ke masa depan.. Bro aku nak tahu bila covid habis?? https://t.co/8N8B0rZGR6,3,4,2
@Bolanet Kayak vaksin aja,1,4,2
"@bondaaan @kiranadeira @tirta_hudhi gejala itu yang harus dipastikan dengan test bukan memastikan sendiri, hanya test yg bisa memastikan itu covid atau bukan.. Kalau belum test tentu belum bisa dipastikan itu covid, bagaimana anda memastikan itu covid kalau test aja belum?? Bukan kira - kira atuh..hehehe",3,4,2
"Penyintas Covid-19 tetap perlu melakukan vaksinasi guna memperkuat antibodi. Vaksinasi berguna mengurangi potensi terinfeksi kembali, mencegah penularan pada orang lain, serta memulihkan dari gejala berkelanjutan. #infografik

https://t.co/DsPqeyRBVO",1,3,0
"Senin (12/7), Personil Polres Karangasem bersinergi dengan Instansi terkait  melaksanakan kegiatan pemeriksaan  penyekatan PPKM DARURAT COVID-19 yg dilaksanakan di Simpang 3 Patung Salak Jasri Karangasem, terpantau situasi aman kondusif. https://t.co/mD8MqBa78Z",0,3,0
"Covid berpengaruh ke sistem reproduksi 
(A) sebelum terkena covid. 
(B) setelah terkena covid.
Sumber : https://t.co/w6I7bk6IRD https://t.co/vBIWMXmYj5",3,3,2
"@aharyops @ninikwafiroh bu @ninikwafiroh 
Dari thread yg ibu mulai apakah ibu berasumsi vaksin yg di Hibahkan oleh UEA adalah vaksin yg dijual oleh kimia farma?
DATA pendukung nya mana bu? Karena link yg ibu share adalah berita kimia farma melakukan vaksin gotong royong?
Bukan vaksin hibah tapi dijual",1,5,1
@dreibrave yu mam sekalian anterin gue vaksin,1,4,2
"@dr_koko28 Yg Gratis aja gua masih ragu.. 
Eeh malah ada vaksin berbayar..",1,0,1
"good morning, hari ini aku dapet jadwal vaksin kedua 💉 semoga gak ada efek berlebihan kyk yg pertama t__t",1,4,2
@SujanaDemian PPKM: Para Penista Kapan Mampoes..,3,4,1
"Saya sampaikan : GRATISSSS

#Vaksin https://t.co/jgVr2nHEj0",1,4,0
Satu keluarga udh vaksin kecuali sya😅 pda pegal semua 🤣,1,4,2
"@hariyanto makasih mas Har. aamiin aamiin aamiin. 
doakan jg kita smua sehat dan survive dr pandemi ini ya 🙏🏻",3,4,2
@fadlizon Virus covid adalah senjata IMF yg dibantu WHO utk miskinkan dunia supaya pada nambah hutang lagi kemereka,3,0,1
"@ki_sorr Bagaimana tidak ikut campur, apa ada skema pembelian vaksin B2B? 
Kan yg tandatangan pesan vaksin negara",1,5,1
"@ridwanhr Premium kan dah ilang gub. Vaksin pertamax, pake turbo lbh cocok.",1,4,2
"Bawaslu Kota Bogor mengikuti Rakor Kinerja Bawaslu Kab/Kota se-Jawa Barat di Masa Pandemi Covid-19 yg diselenggarakan @Bawaslu_Jabar  , (9/7). https://t.co/ZR1imbCoS4",2,3,1
Bismillah hari ini mau vaksin pertama...,1,4,0
"@uyaboira Jadi total 5 juta dosis kalau digabungin, sekali terbang dari mainland pun Boeing 77W Garuda jemput vaksin dari 🇨🇳 juga sekitar 5 juta biasanya yang diangkut",1,3,2
Evaluasi PPKM Darurat Sepekan https://t.co/pKSa8eP6p4,0,3,2
"@RachlanNashidik @panca66 Tapi menurut buzzer dan para cebong yang suka makan bipang covid itu memang pro Jokowi pak Rachland.😁 Buktinya kalau kerumunan Projo dan bos nya pak Jokowi aman aman saja, beda kalau kerumunan yg bukan Pro jokowi bisa masuk bui, contoh nya IBHRS.",3,0,1
"@ChusnulCh__ Mknya suka bingung.... Ngak lockdown teriak.. Lockdown
PPKM Mikro ribut membunuh umkm 
PPKM darurat ribut juga
Dilarang mudik ribut juga 
Vaksin gratis ribut
Vaksin berbayar ribut juga 
Ujung ujung salah jokowi... Capek lah....",3,1,1
"@s00mybin mpls, bkn ldks/ldka sepertinya. tpi online, krna skrg msih ppkm",2,4,2
"@JotterLog Alhamdulillah dh p klink sblum Lockdown firts time after 30+years.

Gigi sihat terbaik tanpa masalah. 😬",3,4,0
"Presiden Joko Widodo (Jokowi) secara resmi memutuskan kebijakan pengetatan aktivitas masyarakat yang dinamakan Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Darurat.
PPKM Rakyat Sehat https://t.co/orsptZXspA",0,3,2
"@jokowi Prtm, krn udh prnh trppr maka sjk itu sy udh siap'n sndr sgl obat, suplemen, madu tk kebutuhan imun. Hrg &amp; manfaat  semua itu jg bs ditebak melebihi dr vaksin.",3,0,2
"Personil Polsek Karangtengah melaksanakan giat penerangan keliling terkait PPKM Darurat di wilayah Kecamatan Karangtengah.
.
@divisihumaspolri 
@humas_poldajateng https://t.co/fRBf8exBjM",0,3,2
@infomalang ada info tempat vaksin ga min?,1,5,2
"@jokowi Yg nyalahin RAKYAT , ORANG Guoblook.
SEJAK saat WUHAN Pertama.
Pemerintah Nggak PERCAYA.
Tapi Tiba-tiba Ada,Satu,Dua,Terpapar Covid19.
Langsung Ada DANA CORONA BESAR besaran Keluar, BANSOS Covid19.
Ternyata Buat PESTA PORA Para MAFIA Buzzer2Rp.
fAHAM BONG KODOK TOGOG DUNGU.",3,1,1
"@AntaSinuhadji Oh iya, yang sudah 3 bulan lebih memang boleh vaksin.. Kalau saya maksudnya maunya segera vaksin pak, supaya ga kena lagi.. ngeri.. 😅",1,4,0
"@maulanadrii Pdhl vaksin bayar itu kan beda merk juga dan beda jalur juga. Sama aja kaya imunisasi kalo di puskesmas gratis, kalo di RS bayar bedany apa? Lagian AZ,sinovac kan masi gratis",1,0,0
"@aminoto7 @steventanpuyani @KompasTV mereka nyuruhnya cepet2 vaksin, tp vaksinnya sendiri dibatasin perhari,, trus ada yg udah mendaftar, ngantre, malah kehabisan stok,, nah loh",1,1,1
rada sedikitt panik nih mau di vaksin,1,4,2
"Vaksin Covid-19 Berbayar Mulai Berlaku Senin 12 Juli, Segini Harganya, Vaksin Gratis Tetap Jalan https://t.co/04E7ItOWa3 https://t.co/jtlhvN4BZQ",1,3,2
Direktur RSU Anutapura Palu: Berat Ajak Masyarakat Divaksinasi Covid-19 - Tribun Palu https://t.co/IZcNvQSPpa,1,3,1
"Sepekan PPKM di Palu, 400 Warung Sari Laut Turun Omzet - Tribun Palu https://t.co/IrEJxW74cW",0,3,1
"Layani Keluhan, Ganjar Pranowo Hadirkan Call Center Covid-19 Selama 24 Jam - https://t.co/z54jhfvcPr https://t.co/mE6DUtCxfW https://t.co/FIHaHi08hc",0,3,0
YLKI Sebut Vaksin Berbayar Tidak Etis dan Bisa Hilangkan Kepercayaan Publik https://t.co/jOkUDDZEfw https://t.co/C0oGfLK13Q,1,3,1
Demokrat: Pemerintah Jangan Peras Keringat Rakyat Dengan Alasan Vaksin Gotong Royong! https://t.co/9nHktF2sAY https://t.co/Do9Nxvku4Q,1,3,1
"Pelanggar PPKM Diganjar Denda Rp 2 Juta, Curhat Pedagang Siomay di Palu: Kami Berjualan Demi Makan - Tribun Palu https://t.co/D8Id2QrdKR",0,3,1
"Tujuan nongol ni virus
Pasti vaksin
Ya kan
Mo pake UU apa kaga 
Judule dia bikin pake duit
Lama lama harus di jokul",3,4,2
"@365forkyle ya mau gimana lagi, bole ga minta libu satu tahun gitu, merayakan covid gitu",3,4,2
"Mereka tidak mengerti jika membatasi sementara kegiatan di masjid karena Pandemi, bagian penting dari ajaran Islam. 

Masjid di samping rumah saya sudah ditutup dari berbagai kegiatan jauh sebelum PPKM darurat.

K.H. ATHIAN ALI M. DA'I, LC. MA https://t.co/qaIDC0vumO",2,1,1
"Gua gregetan banget sama mak gua sama cowonya sok pinter amat. Bilamg ""oh udshah di vaksin gausah pake masker lagi lah"" kek ok emsng sih pemerintah disini juga menarik ijinin gapake masker. Tapi tolol banget gitu kan bukan berarti lu gabakal kena lagi abis vaksin kek UGHHHH",1,1,1
Mau vaksin tp males antri pd egois😒,1,1,1
@koassgigi @detikcom yg bikin demo ditengah pandemi siapa sih,3,4,2
"Aku dan mbkku beserta tmnku, pejuang vaksin gratis dan masih cari di wilayah skitar. Sbnrnya kalo dilihat dari berita di TV, agenda vaksin gratis ini selalu diikuti banyak masyarakat sampai menimbulkan kerumunan dan kuotanya sampai limit. Itu artinya banyak masyarakat yg antusias https://t.co/3MuYh86mv6",1,3,0
"Kronologi Meninggalnya Bupati Bekasi karena Covid-19, Sempat Tak Kebagian ICU https://t.co/8zCaNVoMvl",3,3,1
"Setelah vaksin lengkap masih tertular bahkan ada yg meninggal.

Berbagai analisa muncul, bhw setelah divaksin tak ada jaminan tidak tertular, dst bla bla bla.

Itu semua kebenaran atau upaya pembenaran.",1,0,1
@hannisszz Vaksin yang mana?,1,5,2
@FaisalBasri @yadhijashar @KontanNews Rakyat dijadikan sengsara dg ppkm ditindas oleh aturan.dibunuh Dg vaksin,3,4,1
"Disini, vaksin yg dibilang @jokowi gratis aja, bisa tiba² jadi bayar. 🤦 https://t.co/DpFuBB0sYm",1,1,1
ngakak bgt mau vaksin aja drama ini kabupaten,1,1,2
hari ini mau vaksin aaaaaaa takut,1,4,2
"Biar ppkm juga cpt slsai , biar semua kmbali normal dan kita ttep berdampingan dengan covid tnpa trjadi korban kmatian yg bnyak.",3,0,2
Covid kamu jahat bgt 😡,3,1,1
"@rnjae16 @duitseribu_ Woww ""lu pasti"" seolah2, anda tahu isi pikiran saya, jgn2 anda tuhan? wow, saya merinding

100% vaksin dijual ? gak setuju 
Vaksin2 tertentu dijual ? setuju.

Gue pribadi maunya yg bayar, biar bisa bantu pemerintah walau sedikit, yg gratisan buat yg gak mampu saja.",1,0,0
"@CNNIndonesia Karena kepintaran dg meluncurkan vaksin berbayar, maka konsentrasi skrg terpecah utk ngurusin pertanyaan ini itu dan lain2nya",1,0,1
"@AnthonyBudiawan Terbelenggu target pertumbuhan Ekonomi, Terkapar di penanganan pandemi 😭",3,4,1
"Periksa alirannya ke harta kekayaan pejabat yg banyak cawe2 urusan penanganan covid. Kalau harta kekayaan nya meningkat pesat, wajib disidik. https://t.co/ammBcdKJkU",3,4,2
Tanya sama pakarnya tentang covid 19 part 2 https://t.co/xyYqlCx9UF,3,4,2
Semoga Juli menjadi akhir dari pandemi ini,3,4,2
"@AREAJULID Yang buat kebijakan lagi ngadem dirumah sambil terima gaji, yg kena efek kebijakan lagi bingung bsk mau makan apa kalo ppkm terus😔",0,0,1
siti-nadia-tarmizi-keyakinan-masyarakat-akan-vaksinasi-covid-19-sebesar-67 https://t.co/R1GV1GY9GQ,1,3,0
"kalo misalnya nih ya... MISAL! dari awal udh lockdown batasan dimana-mana bener2 gaboleh kemana2, masyarakat taat pas masi KECILLLL bgt kasus. bisa aja kelar cepet kek wuhan.

MISAAAAALLLLLLL",0,0,1
"Jadi mikir ini emang dikebut buat semua masyarakat (penduduk yg bnyk) pake yg murah krna digratisin

Terus (mungkin) yg awalnya udah ada porsinya di umur tiap target vaksinnya

Semua jd buru-buru tdk sesuai plan awal

Celah ini jdi bnyk yg jualan vaksin (udah mulai keliatan)",1,0,1
"Pemerintah dinilai sudah tepat dalam mengambil kebijakan Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Darurat. Kebijakan ini diambil sebagai respons melonjaknya kasus covid-19 di sejumlah daerah dalam beberapa waktu terakhir.
PPKM Rakyat Sehat https://t.co/kFwUoYux1X",0,3,0
"@aminoto7 @KompasTV Bener bgt, udah rame di wa. Yg percaya covid cuman antek rezim koruptor katanya 😭",3,4,2
"@PLindungi 
Kami ada kendala / kesalahan Petugas dalam menginput No HP.
Jadi saat kami akan Print Out Sertifikat Vaksin selalu Gagal.
Apakah Bisa Di Revisi No HP / Bagaimana Caranya untuk lakukan Perubahan Data Vaksinasi?
Thanks",1,5,2
"@syahrial_nst @jokowi Bro ......Presiden sudah jadi Panglima perang berbagai hal termasuk Covid 19. Tugas Panglima mengatur strategi dan mengendalikan perang bro, jangan asal bunyi bro",3,4,0
"@Ronnie_Rusli Sebuah pertanyaan besar....kenapa Arab Saudi menolak jama'ah haji yg di vaksin dg vaksin S*nov@k???

Bukankah sama² sudah divaksin lantas apa bedanya?
Kenapa buru² beli dari negara asal TKA tersebut? 
Why??",1,5,1
Diet. Ok. Diet. Dan ppkm jgggggg☹️,3,4,2
"@the_bLack12321 PANDEMI COVID-19 INI, JANGAN KITA JADIKAN ALASAN UNTUK TIDAK MENINGKATKAN KAPASITAS DIRI SEBAGAI APARATUR DESA.
https://t.co/Sc8EXaNeOX",3,4,2
"Buat kita semua masyarakat indonesia,,mari kita melihat kasus covid 19.ini makin bnyak korban yg berjatuhan,,marilah kita saling mngingatkan dan mndoakan semoga semua bisa kmbali seprti biasanya..",3,4,2
"@AnnisaPohan Anisa mau pilih yang berbayar atau yang gratis? Kalau mau yang gratis Monggo bareng dengan kami masyarakat umum karna adalah pilihan, dimana mana sampe ke kampung saya itu semua vaksin gratis, berbayar itu bagi yang mampu "" paham?",1,4,1
"@RashidYusoff11 Kakakkakaka kesian ENG🤣🤣🤣..Nasib sya sokong Selangor, juara Kes Covid-19",3,4,2
@VIVAcoid Kena Covid juga ?,3,4,2
@rindudipeluk Pdo2 covid e barang mba,3,4,2
"@FaheemYounus Tweet dokter memang betul siy kalimatnya, yang disebutkan diatas itu memang bukan obat covid krn kan memang blm ada obatnya covid19. Itu utk menaikan imunitas tubuh yg otomatis virus bs cepat hilang kalo imun tubuh meningkat..",3,3,2
"@lirihgerimis_ PPKM, tong rame2 😑",0,4,2
Thailand memilih vaksin AstraZeneca sebagai booster dosis ke-3 pada para nakes. Vaksin ini diyakini ampuh menangkal varian Delta COVID-19. https://t.co/kqFB6HhDI2,1,3,2
Pertm x kekantor pke grab ngntt krn ga pake surat tugas anjg ppkm sialan https://t.co/sXJw9jF98g,0,1,1
"@Miduk17 Yuukk segera vaksin, karena dg Vaksinasi Covid-19... melindungi diri sendiri dan keluarga kita. Pengalaman kami sekelg vaksin hanya butuh waktu 2-3 jam di lokasi mulai dari antri sampai selesai.",1,3,0
"Bupati Bekasi meninggal akibat Covid , usai sulit dapatkan ICU

https://t.co/uuhQcYVHBF",3,3,1
@berlianidris @__Sridiana_3va Maaf dok kalo tanpa gejala gtu kita taunya drmna klo kita kena covid ?,3,5,2
Berharap setiap org lebih manusiawi dtengah corona gini😌,3,0,2
"Dengan didirikannya pos vaksinasi tersebut diharapkan dapat mempercepat vaksinasi Covid-19 di Indonesia, terutama di Jawa Timur",1,0,2
@taetartata Blm dpt surat edaran dari sklh ku kak buat di suruh vaksin wkkw,1,4,2
"@aik_arif Paling gampang menjawab ini adalah. Jika vaksin free untuk seluruh negeri, siapa yg perlu beli?",1,4,2
@Dennysiregar7 Plandemi eh salah pandemi... Mana yg bener nih... Semua yg meninggal di record covid,3,4,2
@hutaophoria Ya soal vaksin yg bayar. Ya gimana ya gue tau ini pandemi susah semuanya negara harus hadir tapi kan namanya hubungan antar negara ada deal kerjasama yg kudu menguntungkan 2 belah pihak atau setidaknya keduanya tidak merasa rugi. Seolah vaksin bayar ini jadi momok yg serem 😅,1,0,2
Tiba” mimpi sekolah smp lagi terus pas sekolah didemo sama warga gara” covid 🤣,3,4,2
"@AREAJULID Apa apa pake status domisili. Org yg ktp nya diluar domisili jakarta ga dapet bansos,ga dikasih arahan buat vaksin, padahal pendatang cuma nyari rezeki tp dipersulit :) cepat membaik negri ku",3,0,1
"@msaid_didu @mohmahfudmd PANDEMI COVID-19 INI, JANGAN KITA JADIKAN ALASAN UNTUK TIDAK MENINGKATKAN KAPASITAS DIRI SEBAGAI APARATUR DESA.
https://t.co/Sc8EXaNeOX",3,4,2
"@DewinthaNonong inilah kalau peraturan maunya nguntungin pemerintah aja, coba itu duit untuk ibu kota baru dialihkan ke penanganan pandemi saja, pemerintah bakal memberikan kecukupan buat masyarakat yg wilayahnya dilakukan karantina, btw proyek ibu kota baru masih terus lanjut lo...",0,0,1
"#Opini —  Sudahi saja pencitraan tak berkesudahan itu. Tak perlu bernarasi seakan sukses dan berprestasi atas penanganan pandemi yang sebenarnya ya begini2 saja. Situasi sdh gawat, masih saja sibuk mencitra diri seolah2 “merakyat”.
https://t.co/nruraayn4I https://t.co/gFpPq3MHCU",3,1,1
@Tere_one34 @siImamR Bravo.... Semoga yang berjuang dalam penaganan covid diberi kesehatan dan yang sakit diberi kesembuhan🙏🙏👍,3,4,2
"Mohon doanya teman2 papa mama saya positif covid kemarin antigen, lagi di tes pcr nya... Mana berduaan doang mereka di bekasi. Skrg baru kerasa banget arti berjauhan dari ortu dan gabisa ngapa2in kalau mereka kesusahan, dan ngerasain apa yg kereka rasain kalo denger aku kesusahan",3,1,2
"Assalamualaikum.
Maaf yank.. cuma ngingetin
Kalo klean ketemu org dijalan mukanya pucet, batuk², rorombeheun, sesak nafas, ambeyen. Lemah, loyo, tatapan kosong.

Fix itu bkn covid, tapi pens enggres,rangkul dia, pukpukin⛏️senderin dibahu.
Bahu jalan.. 

Papale papalepa💃🤸‍♌💋",3,4,2
@JKJAVMY  hai nak tanya..my appointment cancel dekat sejahtera..tapi dekat website still ada nama utk appointment..masih boleh pergi atau nama automatic cancel? Saya cancel sbb saya positive covid..then keluar bgtau plak lepas positive boleh ambil vaksin..mcm mna?,1,5,2
"@deus_xmchn @madalkatiri Karena untuk membeli perlu MoU. Emangnya cuma neg. kita yang butuh. Pabrik vaksin kan perusahaan, di negara lain lagi, mana bisa kamu paksa paksa. Harus ada lobi2 juga dong. Jangan dipikir itu kayak toko ready stok ya.",1,3,2
"Langkah Pemerintah untuk Menerapkan PPKM Darurat Dinilai Sudah Tepat
PPKM Rakyat Sehat https://t.co/PLKuA9pnpn",0,3,0
"barusan dapet kabar, istrinya temenku yg lagi hamil meninggal gara-gara covid. terus kemaren juga dapet kabar, saturasi ibunya temenku turun banget dan butuh oksigen. lagi-lagi karena covid",3,3,2
"@TimpalBali Pegel, laper sm ngantuk aja nder.. Jd mending pas hari vaksin langsung istirahat di rumah.. Temen ada yg pusing sih, tp minum panadol aja sembuh kok",1,3,2
@BKNgoid min syarat keterangan rohani khususnya di kemhan bisa dihilangkan tidak? Soalnya di rsud cibinong poli jiwa tutup smp akhir bulan. Mau ke jakarta ada penyekatan ppkm. Mohon dispensasinya. Tks,0,5,2
@wbpratama @marahmarahsaja Dikata bansos Covid-19,3,4,2
"@FachrezaG Bisa jadi dia udah terpapar covid sebelum dia serangan jantung. Pas badannya udah ada tanda2 mau serangan jantung dan imunnya ikut turun, virusnya aktif di dalem tubuhnya dan langsung memperparah kondisi jantungnya dan langsung serangan",3,0,2
Antri vaksin kaya nunggu utbk anjr,1,1,1
"Day 195 of 365
Corona menyadarkanku akan dua hal;
Pertama, makin dekat dengan keluarga.
Kedua, makin jauh dari keluarga, selamanya.",2,0,0
Ni sibuk menghasut rakyat jangan ambil vaksin.Fuck off,1,1,1
"Covid anjing, covidiot bangsat, yang ngasih platform buat amplifikasi covidot kaya gini juga tai, cepet mati deh lo pada. https://t.co/crWLTEf6KF",3,1,1
"@CNNIndonesia Mau gratispun tidak mau, gw butuh makan, gak butuh vaksin, gw pengen kerja lg, bkn sprt tikus yg nunggu kematian dlm perangkap tikus, nunggu org jd kanibal apa yach, skrg aja sdh banyak modus penipuan, bahkan mengcovidkan org jg sdh termaksud kejahatan penipuan",2,1,2
@mwwoyaa taun dpn dong w vaksin kl nunggu 17 tahun mah😭,1,4,2
#SelamatPagiJogja l  Kompas l Penanganan Covid-19. Listrik padam hambat produksi 60 Ton Oksigen #Radio #SonoraFMYogyakarta,2,4,2
"@LaporCovid @jokowi Apa ada kaitannya dg ini ?
https://t.co/YnsA9Veq8I",3,4,2
"Kalo gak salah kemaren ada yg bilang Vaksin Gotong royong setelah di produksi di jual ke negara lain...
Hahaha..🤭

( RAJA PRANK BERAKSI LAGI )
🤭😂😂😂",1,4,1
@locomidulcecoco situ uda vaksin belom ?,1,4,2
"Pendisiplinan Perwal No. 41 Tahun 2021 tentang PPKM DARURAT Kota Semarang di wilayah Kecamatan Tugu

Senin, 11 Juli 2021 https://t.co/INUm0culGt",1,3,2
"@ukhtielya @KetumProDEMnew @jokowi vaksin berbayar itu sdh ada sejak diluncurkan vaksin gratis, hanya saja yg berbayar dicarikan dulu vaksin yg beda. jadi yg gratis tetap gratis yg bayar silahkan. sdh sejak bulan mei kok beritanya.
vaksin nusantara masih diganjal bpom.",1,3,2
"Pemain Sinetron kurang kompak gk seru  jdi berubah Lawakan Mending cepetan
Pak #JokowiStepDonw
#JokowiStepDonw

Vaksin Berbayar Tak Pernah Dibahas di DPR, Komisi IX: Ini Jelas Menyalahi Kebijakan Presiden!
https://t.co/jve9funYv9 https://t.co/BqdpEXvOA8",1,1,1
"Apa ada kaitannya dg ini ?
https://t.co/YnsA9UWPha https://t.co/aOWQ2tWa98",3,3,2
"@lampungbase Pandemi semua nya kena uyy...
Jualan sesuai jadwal dan aturan yg sudah di sepakati.
Gue rasa ngga akan ada masalah sidak².
Mereka sidak karena melanggar ae.",2,0,2
"Eropa dah ga ada pandemi ,liga bola di gelar 

Pendapat pakar cuman virus biasa dan hipertensi lebih bahaya dari covit bahkan copet (saya nambahi kalimat sendiri )",3,4,1
"Hasil Survei, 63,3 Persen Orang Tua Setuju Anak Divaksin Covid-19 https://t.co/SN8Hzfr41Q #beritajogja #jogja #jogjaistimewa https://t.co/KzJv2c7zSp",1,3,0
Berikut daftar klinik Kimia Farma yang menyediakan layanan vaksin berbayar atau Vaksin Gotong Royong di 6 kota. https://t.co/94mukgVrS0,1,3,2
"Pengamat: Kenapa Vaksin Harus Bayar Saat Diserahkan Ke Kimia Farma, Duitnya Ke Mana?

https://t.co/xYwdqGxAkL",1,3,1
"@ObiWan_Catnobi Yang ngeri dimasukkan syarat vaksin dalam aturan perjalanan. Gak bisa jalan kalau belum vaksin. Padahal kerja luar kota setiap hari.
Nunggu dipanggil, lama. Ikut  tanpa panggilan, infonya kurang terbuka dan antri berjubel.
Harusnya dipercepat dengan memperbanyak titik vaksinasi.",1,2,1
Kadar kebolehjangkitan COVID-19 di Malaysia mencatat trend peningkatan lima hari berturut-turut ke 1.15 https://t.co/8u2Yf6bUpZ https://t.co/7rzztrL9ct,3,3,0
"Praktik jualan vaksin yang dilakukan perusahaan BUMN, Kimia Farma suatu tindakan biadab. #Vaksin https://t.co/ogIgvbZoW4",1,3,1
Katanya temen tapi ko PPKM(pelan pelan kntl masuk),3,4,0
"@LatteAmore Ya gitu pokoknya teori teori covid wkwkwk
Yg meninggal itu bukan karna covid, tp karna interaksi obat. Banyak yg dirawat di RS itu bukan karna covid, tp karna stress 😂",3,0,1
Ppkm anjing babi tai babi ngentit anjg,0,1,1
Iya dew aku takut corona. Jadi jgn cb kaya kamu sehat2 aja pdhl seminggu kmrn km sakit tiba2 gejalanha covid semua.. trs km mau masuk minggu ini ... rasanya males bgt kp,2,1,1
"@devshendy Udah tau masyarakat nya lagi berpikir covid ini mengarah ke bisnis eh malah bikin kebijakan beginian, makin makin aja deh masyarakat percaya kalo covid jadi ladang bisnis, ada ada aja emang kebijakan pemerintahan Irlandia wkwk",0,1,1
"@rinnephilia Sama""

Kalo aku sih udah lulus, masih tunggu jadwal ujian mandiri yang ketunda gegara pandemi",3,4,2
@AntaSinuhadji Amin.. Thanks ya pak.. Jarak dari istri kena Corona ke vaksin berapa lama pak?,1,5,2
"Dan artinya lagi kalau gua donor darah pasti bagus kali ya buat yg butuh (pasien covid), gak perlu harus donor plasma, gua mau bantu tapi gak tau pernah covid apa enggak.",2,0,0
@WSaanan @sadeesfaction Tetap disiplin prokes dan jangan lupa vaksin yuk✌😇,1,2,0
"@allunamaharani Daniel Maldini dah maen, kalo ga ada pandemi yah Pildun U20 2021 Indonesia, deseu hadir di mari",3,4,2
"Ku kira gak bisa nyium karna covid, ternyata lagi LDR~",3,4,2
"@detikcom Sebagian orang vaksin aja gamau ,malah disuruh bayar .",1,1,1
Aduh aku belum tidur ni jakgi nak bawak mak aku vaksin lak. Ko sabajap. https://t.co/aCnJKzEFkI,1,4,2
"Asik jg nih kl si dr Lois jd dokter2 nya pejabat2 yg korup bin serakah. ""Bapak gausah percaya covid, itu cuma karena alat aja. Gausah ke rs. Sini saya jelasin Mit0cHonDriAL dYsfUncTion""

Terus pelan2 pada 🪦🪦🪦 https://t.co/Uat16QrGKF",3,4,2
"PPKM nang kampung 
pagi-pagi kemebul https://t.co/5Wm0ERORXV",3,4,2
"@AldoBabeh bantu share kawan, hasil sdkit analisa permainan statistik kematian covid DKI yang dibuat bias dan dibentuk sedemikian rupa :)

https://t.co/nsOgg5E4si",3,3,1
@JihanMila0 Lha pendukung Anues bangga katanya dia berhasil ngatasi vaksin dg bikin program mobil  vaksin yg merah2 itu loh..,1,3,1
"@Ronnie_Rusli sertifikat vaksin utk semua bandara di nkri harga mati pak !
kgk boleh masuk dah",1,0,0
"@Corona_KafirNw @jokowi @satgascovid19id @KemenPerin Coba tanyakan kepada rakyat yg menolak untuk di vaksinasi, apakah mereka rakyat kecil yg miskin?",1,5,1
"#availjakbar #openbojakbar #availjakpus #openbojakpus #bojakbar #bojakpus #expojakbar #expojakpus #Angeljakarta
#EXPOjakarta
Alee mau ngadain promo ah..lagi PPkm mudah2an ada rejkinya Ale 🙏 
Lagi raedy cuman beberapa slot dlu ya ga smpe mlm magrib udh close",3,4,2
"Berlakukan PPKM Darurat, Tempat Wisata Tutup
https://t.co/iFx6NgcATQ https://t.co/pbDkmNG1a1",2,3,1
"Jadi kemarin malem aku ikut seminar ttg covid 
Dan dokter yg sbg narasumber pun spt dokter Tirta cerita bahwa ada oknum yg bicara ngawur ttg covid https://t.co/O2cDfjv4iy",3,3,1
Yeach bagaimana lagi pemerintah menerapkan PPKM,3,1,2
@uncle_shamsu Akwai corona har yanzu😭😭,3,4,2
@txtdrbekasi Ada info vaksin di kabupaten ga bro?,1,5,2
btw gue kapan vaksin siiiiihhhh ga sabar,1,4,2
covid indonesia,3,4,2
"@budimandjatmiko PANDEMI COVID-19 INI, JANGAN KITA JADIKAN ALASAN UNTUK TIDAK MENINGKATKAN KAPASITAS DIRI SEBAGAI APARATUR DESA.
https://t.co/Sc8EXaNeOX",3,0,0
@shiroki_kun HUEH TP BELOM PADA DI VAKSIN KAH???;;;; STAY SAFE KAK LEONAAA,1,5,0
@ngalamfess Hepi besday jgn sedih² lg yaa Tuhan gapernah menciptakan manusia sia²😊pgen ngasi sureprise tp jek ppkm😅,3,4,0
"@republikaonline Hanya Usulan Vaksin Sinofarm jadi CSR Kimia Farma aja diGratiskan, jadi lebih cepat Herd Immunity nya, kan Outletnya dimana-mana ya? Jadi masyarakat lebih mudah menjangkau kan? Lagi gini Jangan Jualan Malu Maluin aja, masa Plat Merah Jualan pada Rakyat, CSR baru TOP https://t.co/PqGuhP66Ox",1,2,2
