text,context,intent,sentiment
"Sri Mulyani Sebut PPKM Darurat Bakal Diperpanjang hingga 6 Minggu, Ini Sebabnya

#RezimSampah_AntiPribumi 
#RezimSampah_AntiPribumi

https://t.co/zw51DUdqfA",,,
vaksin day!! mager bgt tp sksksksksksk,,,
@detikcom Kirain skenario terburuk ya lockdown trus pemerintah brani jamin ngasih makan rakyatnya selama lockdown...eeeh malah minta bantuan luar negeri...kalo bgtu yg jd presiden mendingan SULE ato PARTO aja deeh,,,
"@helmihelmi dok maaf, yang negerawat pasien covid itu harus dokter spesialis paru ya? saya kira dokter umum ngerawat juga..",,,
"Sch! Ntar kalo PPKM diperpanjang sampe pertengahan agustus gimana nasib anak KSN-P? Apa bakal diundur?😭🙂

✄・・・
🧐 Trivia: Hujan Orografis merupakan hujan yang terjadi di daerah pegunungan.",,,
"@heiiamnana @arman_dhani Alhamdulillah, aku udha vaksin ke 2 smape skrg masih hidup:) yuk vaksin.",,,
"Ini jelas menurunkan imun PNS, sebentar lagi banyak yg mati kena covid dari klaster potong gaji dan THR ini .. semoga Perkiraan saya salah 😔😔😔 https://t.co/4PKUs2MhRO",,,
Yampuuun.. nyamain PCR berbayar dengan Vaksin berbayar. https://t.co/Z4Fc1NUXRA https://t.co/y27HnBCdej,,,
"di rumah sakit pun kalo covid + gabegitu parah gabakal ditindak maksimal, bahkan yang parah pun juga belum tentu dapet kesempatan ditindak:"")",,,
@gxgacc baca baca ppkm mau diperpanjang lagi sampai 6 minggu nder,,,
"PEMASANGAN STIKER HIMBAUAN PENERAPAN PPKM DARURAT

Kapolres Tabanan AKBP Mariochristy P.S. Siregar, S.I.K., M.H., Himbau Para Pemilik Usaha Non Esensial Untuk Patuhi Aturan PPKM Darurat sampai dengan tanggal 20 Juli 2021 yang mengacu pada ( Inmendagri No 18 Thn 2021 https://t.co/r4K4oH7EX3",,,
"Skenario PPKM Darurat 6 Pekan, Pengusaha Makin Pesimis Bisa Bangkit https://t.co/gtfQyswayB",,,
kalo ppkm beneran diperpanjang sampe 6 minggu gatau lagi dah :(,,,
@cihunnnnnnnnnn ohiya ppkm.. untung aja rumahku deket sama masjid jdi tiap sholat ketemu deh hehehehe,,,
Menkes berterimakasih kepada seluruh pihak yang telah mendukung kedatangan hingga pendistribusian vaksin COVID-19 ke seluruh Indonesia #PPKMDaruratPulihkanNKRI https://t.co/FYQhsSw0re,,,
"Gratis Aja Banyak Yang Nggak Mau, Apalagi Bayar...

Negara Jangan Dagang di Tengah Krisis

#RezimSampah_AntiPribumi

 https://t.co/z5EpqCLbgM https://t.co/WjNUxFRFyU",,,
@Sjaechu @Jerry1704 @CNNIndonesia jgn fitnah. kata siapa vaksin sumbangan yg dijual?? di jual merk sinopharm yg gratis sinovac. coba dibuktikan aja. jgn asal koar. Seluruh dunia terapkan vaksin ada yg berbayar tujuannya utk membantu percepatan. kalo ga mau byr msh byk yg gratis tp ya Tunggu rakyat Indo byk!,,,
@Robert_Piliang @f_fathur @NahiMungkar5 @boedak_badoey Vaksin bola-bali wae man @HelloLetterman 🤣🤣,,,
"@evvevvv Wkwk gatau aku klu disini. Cek di ig coba. Tp kalau disini kayanya krna ga trlalu ketat jdnya ppkm nya ga maksimal jg semua tmpat ttup, paling btasan wktu.",,,
@Alaaniahainaala Hahahhaa. Nk jupo bomoh ko cucuk vaksin,,,
"Kemarin Vaksin COVID-19 Tahap ke-21 telah tiba di Bandara Soekarno-Hatta, Tangerang, Banten, pada Senin (12/07/2021) #PPKMDaruratPulihkanNKRI https://t.co/FByPZxKVmx",,,
Selamat pagi PPKM minggu ke-3 https://t.co/DrNr5ZkFkF,,,
"@mahedul Bener kan he, Ya kayak vaksin anak2 kaan ya, mau gratis cuss ke puskesmas.. pengen vaksin tanpa demam dengan merk berbeda ya ke rumah sakit tersedia tinggal bayar.. dari dulu begitu gak ada yang protes 🤔",,,
Persiapan menyambut rencana PPKM 6 minggu.... #BayarKompensasiKarantina https://t.co/zGLnc67v3E,,,
"@asuhan_nemesis @geloraco @diva_acm mau dagang keburu di hujat, gak jadi deh jualan vaksin, kawan-2nya pada tindih-2 an, yg penting, ada kesempatan lagi, gw jualan. Xi Xi Xi Xi Xi https://t.co/NrFUwVaw40",,,
@CNNIndonesia Sudah tahu dari awal pas diberlakukan ppkm pasti bakal ada perpanjang 🤭🤭🤭,,,
"Malaysia Lockdown 3.0, Day 43/46

Apakah pridiktasi anda untuk 2 minggu lagi?",,,
Semua family aku dh dpt appointment vaksin... Aku je tak dpt lagi.. Hukhuk..,,,
"@berlianidris Kira2 penyebabnya? , apa benar opini yg mengatakan peningkatan justru terjadi stlh vaksin?",,,
"Tak Bisa Tunjukkan Sertifikat Vaksin ke Petugas di Balikpapan, Warga Kukar Disuruh Putar Balik - Tribun Kaltim https://t.co/NF7xPcirTK",,,
"Maskeran atau enggak tetep saja bisa kena covid
""Kok aku masih maskeran juga?""
Karena kena covid itu soal nasib
Kalo maskeran soal martabat.",,,
Jogja Akan Siapkan Permakaman Khusus Pasien Covid-19 - Harian Jogja https://t.co/neQl0pS1Q3,,,
"Giat Gerai Vaksin Presisi Berlanjut, Sasar 160 Warga di Perumahan Wika Balikpapan - Tribun Kaltim https://t.co/6RDXLI2KKM",,,
Ribuan Punggawa PLN di Balikpapan Terima Vaksinasi COVID-19 - IDN Times Kalimantan Timur https://t.co/NXujEQd5jk,,,
Pemerintah kembali amankan pasokan vaksin yang diperlukan untuk masyarakat #PPKMDaruratPulihkanNKRI https://t.co/tHmHYbgdtQ,,,
"오빠.
Baiklah saya juga harus menjalankan aktivitas saya. Ok. Ok.😊 

오빠...
Tetap berdoa ya.
Untuk kesehatan saya. 
Dan juga.
Semoga semua pandemi ini cepat dan segera berakhir di seluruh dunia.
Amin. 🙏",,,
Gubernur Jawa Timur meninjau lebih dekat kondisi kontainer yang disiapkan menampung pasien Covid-19,,,
"@Giz4_05 @antros21 @VIVAcoid Screening sblm vaksin itu sudah SOP bu, kalau ga dilakukan bisa kena sanksi. Jd kecil sekali kemungkinan mereka ga screening dulu.

Tp pertanyaannya, saat screening apakah jawabnya jujur? Itu yg masih blm tau..",,,
"@simfoni_swasta Aku dah ikut vaksin, berarti aku gak tolol hahahaaa......😀😀😀",,,
@jayapuraupdate Lah yg ga percaya covid aja masih banyak disini,,,
"@kurawa saya dulu malah mikir baru mau vaksin kalo udah ada yg berbayar. Bkn banyak duit, tp merasa aman aja scr psikologis. Tp skrg udh disuntik Az sih, gratis di Senayan hehe.",,,
"Org di sekitar rumah udah banyak yg positif covid, pelan-pelan juga banyak yg pada meninggal. Tiap harinya pasti ada aja yg meninggal. Tolong jaga kesehatan ya semua!",,,
"H+2 vaksin pertama.. semua normal &amp; semoga aman, Aamiin",,,
@Corona_KafirNw @mohmahfudmd Pak menterinya lagi mabok,,,
"INFO POLRI

PPKM Darurat sesuai Inmendagri Nomor 20 Tahun 2021

Kegiatan seni, budaya, olahraga dan sosial kemasyarakatan (lokasi seni, budaya, sarana olahraga dan kegiatan sosial yang dapat menimbulkan keramaian dan kerumunan) ditutup sementara. https://t.co/P75kBR5MGh",,,
"@sherinasinna dri uang, penyebaran covid yg gak keliatan bisa jadi dri transaksi uang..,",,,
@hhourlychan Sklh buat vaksin plus mpls onlen,,,
"Kenapa ek org tanya ‘sakit tak vaksin?’ 

Like korang tak pernah kena cucuk ke?😅😅😅",,,
"@unnesmenfess aamiin, semoga keluarga kamu selalu diberikan kesehatan yaa dan semoga kondisinya semakin membaik. aku juga berharap pandemi bisa cepet berlalu:) cepet cepet membaik semuanya🥺❤️❤️",,,
"""saya tau kenapa bapak bisa setega itu pada kami rakyat kecil yg mencari makan dengan berdagang, karena bapak mendapat gaji bulanan, sedang kami bahkan untuk makan besok aja masih harus banting tulang,siapa yg akan kasih makan anak istri kami?""

PPKM darurat",,,
"Berdasarkan rilis data dari Gugus Tugas Penanganan Covid-19 Kabupaten Kulon Progo per 12 Juli 2021 terdapat penambahan kasus sebanyak 243 orang positif, dan 4 orang meninggal dunia.

selengkapnya https://t.co/CwEgtXNN0H",,,
"@richiiii_rich @txtdrpemerintah ya tapi rakyat dah capek 😅 sejak pandemi blm masuk Indonesia juga dah byk yg ngasih masukan gua rasa, tapi kek tutup kuping seakan akan ada maksud terselubung hiya hiya",,,
"Selamatkan Koperasi dari Hantaman Pandemi

https://t.co/B6uyEH8RM7",,,
"Hari ini jadwal mama vaksin, besok bapa. Semoga tensinya normal yaAllah, aamiin.",,,
"Kapolres Tabanan memimpin penyekatan PPKM Darurat di Simpang Adipura Tabanan, mengurangi mobilitas masyarakat untuk menekan angka penyebaran Covid-19. #ppkmdarurat #taatppkmdarurat #bersamalawancorona #polrestabanan https://t.co/FlM9kT8ZeI",,,
"@schfess gila ya osis di th corona ga da harga dirinya lagi emg, adkel yg modelan begini ni pasti yg nanti masuk sok sok polos padahal lagi caper yg berproses",,,
@msaid_didu Begitulah rencana semula tapi kemudian seolah diralat oleh Presiden RI yg katanya vaksin semua gratis. Lalu spt biasa berbalik lagi 😋🤗,,,
"Selalu bisa memanfaatkan kesempatan.
Sebagian Vaksin Covid19 Sinopharm Hibah dari UEA yang dijual Kimia Farma

https://t.co/Bf2aKGI9Kq",,,
@mbooonnn PPKM: Pagi Pagi Ku Mengsedih,,,
"Tanya sikit gais, nak hantar isteri amik vaksin kena amik surat dari balai ke?",,,
"Kalian yang rebutan antre vaksin tanpa jaga jarak, aku yang malu🙈 Yaudah, aku ngalah aja gapapa. Yang masih waras ngalah pokoknya😼",,,
"Indonesia Disebut Penjajah, Pemerhati Isu Strategis Buka Suara: Itu Memutarbalikan Sejarah
https://t.co/UUFZxxgLRH

PPKM Lindungi Keluarga",,,
"@emernity makasih aya, udah vaksin belom?",,,
"Ppkm mikro hrusnya enggak bikin bnyak “korban” untuk rakyat indonesia bagi wilayah yg menerapkan ppkm. Tp kembali lagi, anggaran yang ada siap gak untuk rakyat? Berkaca lagi, negara tetangga defisit krna anggran negara dipakai untuk rakyat jd gak sengsra amad.",,,
"Komisi I Dukung TNI-Polri Tambah Pasukan Berantas KKB di Papua
https://t.co/eWeHgFPfZt
PPKM Lindungi Keluarga",,,
"@kinoe09 Kerja kan banyak,kerja di toko kek kalau emang butuh pekerjaan tuk saat ini,kerja kecil kecilan dulu pandemi banyak pengurangangan karyawan boro boro nerima karyawan jgm gengsian menyambung hidup itu susah walau ga bisa memberikan sama ortu,setidaknya ga jadi beban mereka lagi.",,,
"Penerima Bansos Tunai Dapat 'Bonus' Beras saat PPKM Darurat
https://t.co/0JjVVqbhDC

PPKM Lindungi Keluarga",,,
Ppkm = pelan pelan kena mental,,,
ppkm bukannya ngajak ngirit tapi malah ngajak boros -_-,,,
"Balik sekitar tahun 2014...saat saya search ""gotong royong"" maka berita yang keluar adalah kerja gotong royong di kampung2  malaysia. Alhamdulillah  juli 2021 sudah di Indonesia..walau berupa vaksin.",,,
kalian udah vaksin?,,,
"@boynakedmlg Selama PPKM, tetap buka ya?",,,
Lahhh mo vaksin aja ribet banget 😢 ntar kelamaan harus bayar 😏 duh pemerintah pemerintah 😶,,,
idieee keren bgt ika bangun pagi untuk vaksin,,,
"Ameer dah cucuk vaksin, kau tunggula aku sat lagi pun cucuk gak 🥴",,,
"@SoundOfYogi Bapak saya kemarin juga positif, kebetulan juga habis vaksin, selama isolasi ga ada keluhan yg berarti. Cuma kurang nafsu makan gara2 ga bisa cium bau makanan, kalau makan harus pake yg kuah, dan hebatnya kmrn waktu positif sempet2nya ngerokok. Sekarang udh bisa sehat dan kerja",,,
"Makanya, akhir-akhir ini saya sering unggah screenshot dari Faheem Younus di status Whatsapp dan juga beberapa grafik dan data tentang COVID.

Walaupun, unggahan urang yang sering dituduh 'hoax' sama anggota keluarga, ya karena informasi yang mereka share sudah 'berantakan'",,,
"Fahri Hamzah: Indonesia harus susun ide pemberantasan korupsi sistemik
https://t.co/6ttnrlOdFV

PPKM Lindungi Keluarga",,,
"Ketua MPR Dukung TNI-Polri Turunkan Pasukan Elite untuk Berantas KKB Papua
https://t.co/JVDxkRt20T
PPKM Lindungi Keluarga",,,
"@bskr_ Makes sense. Meskipun, rasanya sih dari 800T anggaran penanganan pandemi, agak aneh kalau belum nge-cover insentif untuk vaksinator, IMO.",,,
"@pusposuciati Sudah dicoba begitu mbak dr vaksin tahap I utk nakes, hanya berhasil di beberapa org, yg lain sistemnya fail. Jadi balik manual lagi 🙂",,,
"@Catatan_ali7 Itu yg bkin kita ga prcya dgn pnanganam covid

Yg pdgang2 kcil udah ky maling ditrtibin

Kwasan2 elit bebas2 aj",,,
Kapolres Tabanan memimpin Bakti sosial menyalurkan paket sembako berupa beras kemasan peduli Covid-19 kepada masyarakat yang terpapar Covid-19 yang menjalani isolasi mandiri dirumahnya masing-masing. #ppkmdarurat #taatppkmdarurat #bersamalawancorona #polrestabanan https://t.co/XQ1Rqb7Ooq,,,
Gw percaya ada corona tapi virus itu hilang pas pilkada. Kalo hari raya umat islam biasanya dibanyakin.,,,
@salman_hidayah @setkabgoid @KemenkesRI banyak yg senasib.. vaksin hanya di kota2,,,
dr Lois tengah diproses MKEK untuk dimintakan klarifikasi. Ketua Satgas IDI menegaskan pernyataan dr Lois juga tak mewakili IDI. https://t.co/asR6DiudzY,,,
@txtdrcringe Ya ga sehat tuh PPKM eh mlh korupsi. Apalagi korupsi dana bansos,,,
"Blak-blakan, Luhut Pandjaitan Bongkar Mafia Obat Tidak Suka Dengan Hal Ini
https://t.co/vsh4m0hcBX

PPKM Lindungi Keluarga",,,
Vaksin ga ada yg bisa diminum kaya sirup aja gitu,,,
@priacirebon ppkm koh,,,
@jokowi Ga ada covid pak.,,,
@geloraco Peraturan Menteri nya diubah dulu kalo mau jual vaksin gaess... Jadi matching gito 😆,,,
"Soal Vonis Habib Rizieq, Ferdinand Hutahaean: Saya Pikir Tuduhan Itu Tidak Tepat.
https://t.co/1qU7eudoRv

PPKM Lindungi Keluarga",,,
"@LuhutBinsarFans @jokowi Sudah 2 tahun covid ada di indonesia, yang  dicari pertama harusnya  obatnya, bukan memikirkan oksigen dll. Ada banyak kampus top, ahli virus dll tapi kebanyakan  omong kosong kritik sana  sini tanpa solusi.",,,
"Sedih bgt baca rep nya ini bukti kalo covid beneran ada, tp msh aja ada org bodoh di luar sana yg gk percaya🤦🏻‍♀️ https://t.co/QfgTTl5N8H",,,
"GRJ dan Pemuda Pancasila Jember Unras Dukung TNI-Polri Berantas KKB di Papua
https://t.co/0JYQTWjeCC
PPKM Lindungi Keluarga",,,
"@DoriaPutriAnny Yg menyedihkan, di berita penangkapan org itu, reply ny pada ngebelain hoax nya. Ya Allah kapan ini beresnya pandemi kalau pada denial 😭",,,
"Gubernur Papua Diduga Korupsi Dana Otsus, Netizen Super Geram: Koruptor Harus Ditindak Tegas, Tangkap Lukas Enembe! https://t.co/YtePIWtWMS

PPKM Lindungi Keluarga",,,
"Tidak berhenti di sini, di bulan Januari pemerintah NKRl ingin memprioritaskan pemberian vaksin utk usia produktif ketimbang lansia yg lebih rentan

Strategi yg berbeda dibanding negara lain

Alasannya antara lain, agar mereka bisa beraktivitas ekonomi

https://t.co/vkZiMZr5r5",,,
"@sylvkartika @candyjkt @JSCLab @DKIJakarta bs cek dulu kuota vaksin yg ada tiap lokasi di JAKI, jd pas milih langsung beres krn yg dipilih yg msh tersedia kuotanya mantap @JSCLab",,,
"@AndroidDev77 @SAPAR752 @RachlanNashidik kritik boleh taat ttp wajib... apa km sdh taat prokes, VAKSIN dan aturan PPKM?",,,
Semoga ppkm ini segera berakhirrrr huhu,,,
"Komisi I Dukung TNI-Polri Tambah Pasukan Berantas KKB di Papua
https://t.co/yMVruQIh9C

PPKM Lindungi Keluarga",,,
denger cerita @osellangg jd pgn vaksin bgtttt:(,,,
@SoundOfYogi Ibunya udh berapa kali vaksin kak? Aku baru 1x,,,
"Anggota DPR: Aksi kekerasan KKB merupakan pelanggaran HAM
https://t.co/KgLwT5FJDq

PPKM Lindungi Keluarga",,,
"Kemaren pt kena sidak ppkm, skrg peraturannya makin ketat. Jadi riweuuhhh yaAllah 😭",,,
vaksin dulu deh,,,
Udah vaksin belom ?,,,
"Tolonglah ituuu pikirannya dibawa. Kondisi lagi begini. Bener"" sinitizer kmana mana. Malah bokap buka teras buat masak hajatan tetangga. gak masalah kalau kondisinya gak covid gini. Anak istrinya menghindar dr kerumunan. Dia malah ngumpulin orang. Hoax mana lagi yg abs dy denger",,,
"@jeongjaehyunb Selama setahun ini saya beli buku2 persiapan utbk pakai uang sendiri karena takut ngerepotin orang tua, soalnya keluarga saya termasuk keluarga yang terkena dampak covid. Tapi tabungan saya gak banyak dan udah habis juga buat beli2 buku yang lain.",,,
"PPKM di perpanjang SD 6 minggu ke depan ( 3 sd 20 juli lanjut 21 juli sd 30 agustus 2021 ) waow , Trus Rakyat carik makannya gimana ? Semua jalan kalian Tutup semua? Emang cicilan Kendaraan rumah sekolah dll @KemenkeuRI kau yg bayar? Mikir , focus aja tangani yg sakit dan vaksin https://t.co/unMrT4wWfZ",,,
"Penjilat, yg bilang covid terkendali https://t.co/GMLgh4RTEj",,,
Gubsu Minta Partisipasi Semua Kabupaten dan Kota Sukseskan PPKM Darurat https://t.co/KMP6WLVpQc,,,
"@Daeng_Info @SupirPete2 Bisami nnti mungkin ketahuan, karna sekarang sdh ada covid hunter yg mendata dri rumah ke rumah. Tp tdk tau apa bisa terdata ato tidak.",,,
"@SoundOfYogi Tp ada kawan cerita semua kenalan dia yg meninggal sdh vaksin. Jd kasus ibu anda bukan pijakan yg solid. Mesti melihat dan meninjau kasus2 lain. Ini contoh lain jg 👇
https://t.co/myTWtEBp9i",,,
"100 Hari Jelang Pembukaan, Tokoh Papua Dukung dan Sambut PON XX Papua
https://t.co/FCmf2ABnof

PPKM Lindungi Keluarga",,,
"@Sang_Tadulako @tirta_hudhi Itu hanya OPSI, dibaca lagi opsi atau pilihan. Contoh, sekarang banyak vaksin gratis dengan syarat WNI dan bawa KTP. Nah buat WNA yg gak bisa pulang ke negara asalnya gimana.. Yaa bayar. Contoh ke2, orng yg gak mau antri bejubel sama orng yg antri vaksin gratis, ya byar. Why not?",,,
"@Raefidyan2 @tunggalp @agussari Mjb kak, caranya bisa daftar vaksin di unimus semarang gimana ya?",,,
"@AimanJudakusum1 @OssyDermawan Sebelum pandemi kinerjanya juga sudah buruk kok
jangan terlalu banyak berlindung dg pandemi",,,
A good news to read dipagi harini. Selain perkhabaran vaksin sinovac ok utk masuk ke umrah.,,,
PPKM Lindungi Keluarga dan Otsus lindungi hak-hak orang asli Papua (OAP) https://t.co/BhcJNdNyWb,,,
Covid awas lu ya,,,
"@RachlanNashidik Makanya lu kerja bantu negri ini lekas bebas dr pandemi.

Kader @PDemokrat kebanyakan ngebacot doang sih.

2024 ---&gt; 0.0%",,,
"Mahasiswa dan Ibu2 PKK diminta jokowi jadi Relawan Covid, sedangkan Relawan jokowi diminta jadi Komisaris

Enak di elu ga enak di gue",,,
"Akademisi dan pengusaha nilai PPKM Darurat sudah tepat
https://t.co/kbTSSxFfmn

PPKM Lindungi Keluarga",,,
Orang orang terdekat mulai pergi gara covid asuu,,,
Gubsu Minta Partisipasi Semua Kabupaten dan Kota Sukseskan PPKM Darurat https://t.co/m9XjRow46g,,,
"pak @jokowi @mohmahfudmd @AliNgabalin1 dan circlenya kpn mau mulaik?

momen yg pas kek president Turki, Meksiko, KorSel, Singapore yg sumbangin gajinya utk warga dikala pandemi ini https://t.co/rscEQg2M1j",,,
"Sosiolog UNAIR: PPKM Darurat Sudah Tepat
https://t.co/Jo2ziD0OUc

PPKM Lindungi Keluarga",,,
"@RachlanNashidik Mungkin Nashidik lagi marah sama gubernur DKI ya , karena selama ini hanya banyak mengolah kata kata . 
Pak sesekali berbuat baik yg bermanfaat , paling tidak bantu gimana caranya agar pandemi ini segera berakhir bukan hanya bangun narasi hasutan .
Dg tidak memprovokasi",,,
@tirta_hudhi Iya dok Gimna Indonesia mau bebas dari corona di atur susah udah gitu suka nyalahin pemerintah ntar klo dah kena baru sadar hadeeh,,,
@tirta_hudhi Hmmm ngurus IDI n dokter iki aja seruwet ini yah. Sampe banyak energi terbuang. Apalagi ngurus negara di tengah pandemi. Dengan beraneka ragam pikiran orang. Negara lain di tengah pandemi tuh rakyat n tokoh politike bersatu atw kaya di Indonesia yah?,,,
@bloomingsdale @FazyNewsMPB @BuletinTV3 Suffocated gila kan. Saya yg pernah full PPE masuk covid icu 2 jam pun dah lemas cari nafas😓,,,
Malah humor padahal cuma usul supaya jangan di paten portalnya maksud paten disini kalau siang tetep di tutup portalnya bagaimana mobilitas masyarakat mending portal buka tutup aja gak usah paten kayak lockdown 🤣🤣🤣🤣,,,
@Edie57929225 Ok je pun... yang dulu yang sekarang masalah tetap sama..COVID 19. Kalau yang dulu pun jadi kerajaan sekarang orang ramai semua ada kerja ke ada makan ke..? Tolak ketepi Idealogi politik... x payah nak gila kuasa sangat...kalau betul ikhlas bantu lah rakyat dulu buat kerja dulu,,,
"Mengapa Setelah Vaksinasi Masih Perlu Disiplin Protokol Kesehatan?
https://t.co/CCpcxGIL4r

PPKM Lindungi Keluarga",,,
"PPKM
Para Pelajar Kembali Mumert",,,
"Mau Pandemi Usai? Ketahui Pentingnya Gerakan 5M COVID-19
https://t.co/5RMuxuqacg

PPKM Lindungi Keluarga",,,
"@wrdanira Kenapa om ku yang nakes bisa ketular setelah meriksa pasien yang sengaja buka masker waktu lagi diperiksa? Padahal pakai APD, pakai masker, pakai faceshield harusnya kan engga ketular dong, apalagi ga percaya sama covid tuh..  trs kalau gt ketularan apa? Tipes? Emang bisa nembus?",,,
"Drive Thru Gerai Vaksin Presisi. 
Ayo vaksin untuk melindungi diri dari corona dan keluarga tercinta

@divisihumaspolri
#kapoldasulsel
#wakapoldasulsel
#poldasulsel
#polripresisi https://t.co/knFOMFi9wK",,,
"@Selamatrahmat4 Alhamdulillah...tmksh ayahnda jaga diri jgn skip srpn dn mkn ubat.
Kkcik vaksin ptg pkl 5.30 nnti.
Nie dh nk mula kls ..kita jumpa lgi nnti,insyallah.Aamiin.🤲♥️",,,
"@jeno_jjang @AREAJULID @oohrdx It’s not just about promotion &amp; cari reseller,itu gampang. Yang susah cari konsumen kak,susah cari pembeli di tengah pandemi gini",,,
"Ya allah ini bener bgt. Ada tetangga denial kalo dia covid, padahal gejalanya jelas bgt kalo covid. Gamau diswab, malah pulkam dgn alasan kekeuh cuma flu biasa, kasian anak gaada yg urus. Kalo pulkam ada ortunya. Padahal kan di sini ada suaminya.... 🙃🙃 https://t.co/TXo1dB8URf",,,
"Itali pernah merasakan masa2 kritis gelombang I covid 19.. sekarang disana macam tidak ada apa2.. 

Baru dsini masih tahan kelas.. sebenarnya ada apa dengan corona ni.. https://t.co/0JBBvYMhkW",,,
3 Pilar Kelurahan Bangunharjo melaksanakan PPKM Darurat dengan menempelkan dan mensosialisasikan Perwal No.41 Th.2021. https://t.co/eCFTUiXTsB,,,
"PPKM Darurat, Aksi Pencurian Bobol Ruko Di Singkawang Terekam CCTV https://t.co/wmygRLX2f9",,,
"@Natali_Cristi3n Ternyata si dia sudah tidak suci lagi...😁😆 terus aja lu bikin Hoax mad, ini baru corona mad, kalo lu kagak tobat, liat aja Tuangala putar lu punya batang leher baru lu tau rasa. #Guweeeeeedekbangetgw https://t.co/nCf1fk9WSG",,,
kalian dah vaksin? https://t.co/awv09aVknR,,,
susah bgt cari rumah sakit yg mau nerima kaum minoritas(hamil-non covid) ya demi kebaikan kita sih takut terkontaminasi... baru ini ke rumah sakit aja ke kota dulu sejam demi ada yg mau nerima:(,,,
"pak ngah already vaccinated that day at hukm, among warga emas lain. walaupun ada doctor speacialist dalam rumah , cousin jgk , jaga pergaulan lagi2 covid , among family member yg paling strict on this pun redha, dah kes byk camni lagi2 area gombak dh tan boleh trace",,,
Vaksin Rp 879.140? murah banget untuk superhero penyelamat kita😍😍,,,
Profesi Pembuat Keranjang Buah Bertahan di Era Pandemi Covid-19 https://t.co/8RK8I3H4y8,,,
"pakngah yg merangkap abg kandung arwah mama yg tak jemu setiap kali hujung minggu ziarah mama sebelum covid. tapi dah 2y raya , tu lah tak bersalam tak jumpa even sape2 je dlm family yg symptoms biasa bkn covid ke sikit2 pun elak jumpa org2 tua or mudah dijangkiti",,,
@ginapur Kl vaksin nya pfizer dan bayar its oke gpp aku mau membayar biar combo vaksin pake sinovac sm pfizer🙂,,,
"Vaccinated person die due to health problem and other cause.

Antivac: HAA TU MATI SEBAB VAKSIN LAH TU, VAKSIN MEMBUNUH. JANGAN AMBIK VAKSIN.

Mengikut logik puak ni kalau dah ambik vaksin memang tak boleh mati, terus jadi captain America tanos je boleh bunuh kami. https://t.co/J0o6f6YYYt",,,
@detikcom Lah dulu kata pak mahfud md katanya covid emang gak ada kan di Indonesia?,,,
"Bagi pasien COVID-19 yang isolasi mandiri di rumah dan membutuhkan oksigen, berikut ini daftar tempat isi ulang oksigen di Jabodetabek yang bisa dihubungi. https://t.co/9rRE0fZr98",,,
"Pastikan anda sihat, bebas daripada sebarang simptom dan tidak mempunyai kemungkinan dijangkiti COVID-19 sebelum hadir ke PPV untuk janji temu vaksinasi.

#kitajagakita
#lindungdirilindungsemua https://t.co/32ghVU9Lmp",,,
Vaksinasi Covid-19 bagi Lansia https://t.co/zKjGodUGi1 https://t.co/G4lBvDyME6,,,
@bertanyarl w yang 20 hari ga keluar bahkan gaboleh beli makanan diluar.. ga sempet belanja… tbtb ppkm lagi hadeh🥲,,,
"degdeg kan bgt, hari ini mau vaksin gais... 😬",,,
"Aku sendiri udah dapat vaksin sinovac lengkap dari April lalu. Kontak langsung sama mama&amp;bapa sebelum tau mereka +, alhamdulillah hasil testnya negative. Vaccine really works.",,,
@gundala2221 @Ephraym7 Bukan masalah ngak percaya   tapi  follback dulu  baru  brantas covid,,,
Guna mencapai kekebalan komunal atau herd immunity dalam menghadapi pandemi COVID-19 #PPKMDaruratPulihkanNKRI https://t.co/jhhoLlRpSl,,,
"@Dreamy091_ @BukuMojok @EA_Books aku belum punya semuanya sih, tapi pengen ADAKAH AIR MATA UNTUK ORANG-ORANG TAK BERSALAH karena menarik banget judulnya.

semoga pandemi cepet berakhir, sedih liat orang di sekitarku banyak yg menangis kehilangan org tersayang :(",,,
@kmngindah @detikcom S7. Swami jd g kerja slma ppkm. G kerja g dpt uang. Makan mah kan tiap hari. Puyeng dah,,,
"@yoooovi_ wajar vii nangis, apalagi lu cewe
Aku aja sekarang ini ade sama ibu lagi pada kena covid bawaannya g karuan mulu
Semoga adikmu cepet sembuh ya. aamiin",,,
"Skenario Terburuk Luhut Hadapi Pandemi COVID-19 Sudah Dijalankan
https://t.co/KTXES28qMl",,,
"Adanya perubahan aturan PPKM Darurat Jawa Bali hanya terkait dengan tempat ibadah dan acara resepsi pernikahan.
#DisiplinSuksesPPKM
Lebih Baik Dirumah https://t.co/d2GZXGx7UG",,,
"kalau ada penyakit kronik,boleh ambil vaksin https://t.co/EaBcSlMtQL",,,
"Semuanya minta doanya ya, kakek aku meninggal dunia hari ini karna covid. Aku sekeluarga sedih sekaligus bingung sama situasi ini, terimakasih semuanya 🙏",,,
@itsmarktuans Gapapa kok lgsg aja ambil vaksin kedua. Belum ada penelitian yg jelas utk melihat apakah vaksin kedua yg terlambat memengaruhi antibodi,,,
@icelattenosugar Eeeh apa ngaruh ppkm  ya? Soale ak gtu kak tp kak yuna dom mna deh?,,,
"Tracing, Baru Putuskan Rantai Penyebaran Covid-19

@divisihumaspolri
#kapoldasulsel
#wakapoldasulsel
#poldasulsel
#polripresisi https://t.co/lfg5kNUvFo",,,
